"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.734214536E0,-1.292124242E-1,9.930213928E0,1.962114573E-1
7.743898025E0,-1.148554832E-1,9.920642853E0,1.866401732E-1
7.753583234E0,-1.196411327E-1,9.930213928E0,1.866401732E-1
7.763266984E0,-1.100698411E-1,9.925428391E0,1.770688742E-1
7.772951879E0,-1.196411327E-1,9.930213928E0,1.818545163E-1
7.782635056E0,-1.292124242E-1,9.930213928E0,1.962114573E-1
7.792317400E0,-1.100698411E-1,9.934999466E0,1.866401732E-1
7.802001046E0,-1.292124242E-1,9.930213928E0,1.866401732E-1
7.811683129E0,-1.196411327E-1,9.920642853E0,1.866401732E-1
7.821366619E0,-1.244267747E-1,9.925428391E0,1.722832322E-1
7.831051306E0,-1.196411327E-1,9.925428391E0,1.770688742E-1
7.840734536E0,-1.244267747E-1,9.934999466E0,1.818545163E-1
7.850418963E0,-1.292124242E-1,9.939785004E0,1.866401732E-1
7.860103650E0,-1.148554832E-1,9.915857315E0,1.914258152E-1
7.869787556E0,-1.244267747E-1,9.934999466E0,1.818545163E-1
7.879473181E0,-1.292124242E-1,9.934999466E0,1.962114573E-1
7.889158338E0,-1.196411327E-1,9.930213928E0,1.914258152E-1
7.898843702E0,-1.244267747E-1,9.930213928E0,1.818545163E-1
7.908528286E0,-1.148554832E-1,9.930213928E0,1.818545163E-1
7.918212973E0,-1.244267747E-1,9.930213928E0,1.962114573E-1
7.927897400E0,-1.148554832E-1,9.925428391E0,1.914258152E-1
7.937581879E0,-1.244267747E-1,9.930213928E0,1.962114573E-1
7.947265577E0,-1.292124242E-1,9.930213928E0,1.818545163E-1
7.956949640E0,-1.148554832E-1,9.939785004E0,1.914258152E-1
7.966634327E0,-1.196411327E-1,9.906285286E0,1.914258152E-1
7.976320004E0,-1.483550072E-1,9.930213928E0,2.009970993E-1
7.986005942E0,-1.292124242E-1,9.925428391E0,1.770688742E-1
7.995690369E0,-1.244267747E-1,9.934999466E0,1.914258152E-1
8.005375473E0,-1.196411327E-1,9.920642853E0,1.914258152E-1
8.015061775E0,-1.292124242E-1,9.939785004E0,1.818545163E-1
8.024745890E0,-1.339980662E-1,9.925428391E0,1.914258152E-1
8.034433025E0,-1.148554832E-1,9.934999466E0,1.866401732E-1
8.044121202E0,-1.196411327E-1,9.925428391E0,1.914258152E-1
8.053805786E0,-1.196411327E-1,9.939785004E0,1.962114573E-1
8.063492140E0,-1.244267747E-1,9.944570541E0,1.674975902E-1
8.073177088E0,-1.244267747E-1,9.934999466E0,1.962114573E-1
8.082863806E0,-1.148554832E-1,9.925428391E0,1.866401732E-1
8.092550890E0,-1.244267747E-1,9.925428391E0,1.962114573E-1
8.102238077E0,-1.435693651E-1,9.939785004E0,1.866401732E-1
8.111924275E0,-1.196411327E-1,9.934999466E0,1.818545163E-1
8.121611046E0,-1.244267747E-1,9.925428391E0,1.962114573E-1
8.131296254E0,-1.244267747E-1,9.930213928E0,1.914258152E-1
8.140984067E0,-1.148554832E-1,9.930213928E0,1.914258152E-1
8.150670838E0,-1.196411327E-1,9.934999466E0,1.914258152E-1
8.160355994E0,-1.339980662E-1,9.934999466E0,1.866401732E-1
8.170041619E0,-1.148554832E-1,9.911071777E0,1.866401732E-1
8.179727817E0,-1.196411327E-1,9.920642853E0,1.866401732E-1
8.189413286E0,-1.100698411E-1,9.920642853E0,1.674975902E-1
8.199098442E0,-1.148554832E-1,9.920642853E0,1.866401732E-1
8.208783546E0,-1.435693651E-1,9.930213928E0,1.914258152E-1
8.218467661E0,-1.387837082E-1,9.949356079E0,1.818545163E-1
8.228151984E0,-1.196411327E-1,9.920642853E0,1.818545163E-1
8.237836567E0,-1.292124242E-1,9.930213928E0,1.722832322E-1
8.247521098E0,-1.148554832E-1,9.930213928E0,1.962114573E-1
8.257208077E0,-1.292124242E-1,9.934999466E0,1.866401732E-1
8.266893442E0,-1.196411327E-1,9.930213928E0,1.818545163E-1
8.276578598E0,-1.292124242E-1,9.939785004E0,1.866401732E-1
8.286264379E0,-1.387837082E-1,9.915857315E0,1.962114573E-1
8.295949952E0,-1.292124242E-1,9.934999466E0,1.962114573E-1
8.305635890E0,-1.339980662E-1,9.920642853E0,1.962114573E-1
8.315320734E0,-1.292124242E-1,9.934999466E0,1.722832322E-1
8.325006827E0,-1.244267747E-1,9.925428391E0,1.770688742E-1
8.334692556E0,-1.339980662E-1,9.930213928E0,1.962114573E-1
8.344376463E0,-1.339980662E-1,9.939785004E0,1.770688742E-1
8.354062244E0,-1.292124242E-1,9.930213928E0,1.866401732E-1
8.363747192E0,-1.196411327E-1,9.934999466E0,1.818545163E-1
8.373432869E0,-1.196411327E-1,9.939785004E0,1.674975902E-1
8.383118806E0,-1.100698411E-1,9.920642853E0,1.866401732E-1
8.392804067E0,-1.292124242E-1,9.906285286E0,1.770688742E-1
8.402489327E0,-1.292124242E-1,9.934999466E0,1.866401732E-1
8.412175161E0,-1.196411327E-1,9.949356079E0,1.722832322E-1
8.421861879E0,-1.339980662E-1,9.934999466E0,1.818545163E-1
8.431546775E0,-1.292124242E-1,9.934999466E0,1.770688742E-1
8.441232765E0,-1.292124242E-1,9.925428391E0,1.914258152E-1
8.450917661E0,-1.148554832E-1,9.930213928E0,1.818545163E-1
8.460603442E0,-1.196411327E-1,9.925428391E0,1.962114573E-1
8.470290629E0,-1.292124242E-1,9.925428391E0,1.914258152E-1
8.479974692E0,-1.148554832E-1,9.939785004E0,1.914258152E-1
8.489660838E0,-1.196411327E-1,9.925428391E0,1.962114573E-1
8.499346567E0,-1.292124242E-1,9.915857315E0,1.962114573E-1
8.509032556E0,-1.244267747E-1,9.925428391E0,1.818545163E-1
8.518716827E0,-1.292124242E-1,9.930213928E0,1.914258152E-1
8.528402556E0,-1.196411327E-1,9.934999466E0,1.866401732E-1
8.538088546E0,-1.148554832E-1,9.939785004E0,1.914258152E-1
8.547774327E0,-1.196411327E-1,9.944570541E0,1.914258152E-1
8.557458702E0,-1.292124242E-1,9.930213928E0,1.914258152E-1
8.567144536E0,-1.148554832E-1,9.906285286E0,1.866401732E-1
8.576829588E0,-1.196411327E-1,9.920642853E0,1.770688742E-1
8.586514692E0,-1.196411327E-1,9.925428391E0,1.818545163E-1
8.596198598E0,-1.148554832E-1,9.930213928E0,1.962114573E-1
8.605883598E0,-1.148554832E-1,9.930213928E0,1.818545163E-1
8.615567869E0,-1.339980662E-1,9.934999466E0,1.674975902E-1
8.625253911E0,-1.100698411E-1,9.934999466E0,1.914258152E-1
8.634940213E0,-1.196411327E-1,9.934999466E0,1.770688742E-1
8.644626150E0,-1.244267747E-1,9.925428391E0,1.866401732E-1
8.654310994E0,-1.244267747E-1,9.930213928E0,1.962114573E-1
8.663995421E0,-1.244267747E-1,9.930213928E0,1.914258152E-1
8.673680629E0,-1.339980662E-1,9.930213928E0,1.962114573E-1
8.683364640E0,-1.244267747E-1,9.925428391E0,1.914258152E-1
8.693049536E0,-1.148554832E-1,9.939785004E0,1.818545163E-1
8.702734119E0,-1.196411327E-1,9.939785004E0,1.866401732E-1
8.712418442E0,-1.100698411E-1,9.930213928E0,1.914258152E-1
8.722102869E0,-1.196411327E-1,9.915857315E0,1.866401732E-1
8.731786150E0,-1.196411327E-1,9.934999466E0,1.866401732E-1
8.741471046E0,-1.148554832E-1,9.930213928E0,1.818545163E-1
8.751156411E0,-1.244267747E-1,9.944570541E0,1.818545163E-1
8.760841098E0,-1.339980662E-1,9.944570541E0,1.818545163E-1
8.770526515E0,-1.244267747E-1,9.930213928E0,1.962114573E-1
8.780211775E0,-1.196411327E-1,9.944570541E0,1.962114573E-1
8.789897973E0,-1.339980662E-1,9.930213928E0,1.818545163E-1
8.799584171E0,-1.292124242E-1,9.934999466E0,1.818545163E-1
8.809269848E0,-1.387837082E-1,9.930213928E0,1.818545163E-1
8.818954171E0,-1.292124242E-1,9.949356079E0,1.818545163E-1
8.828640421E0,-1.387837082E-1,9.920642853E0,1.962114573E-1
8.838325056E0,-1.244267747E-1,9.930213928E0,1.770688742E-1
8.848008702E0,-1.292124242E-1,9.930213928E0,1.722832322E-1
8.857693181E0,-1.244267747E-1,9.939785004E0,1.866401732E-1
8.867379171E0,-1.196411327E-1,9.939785004E0,1.866401732E-1
8.877065213E0,-1.292124242E-1,9.920642853E0,1.962114573E-1
8.886751931E0,-1.148554832E-1,9.920642853E0,1.914258152E-1
8.896437400E0,-1.292124242E-1,9.934999466E0,1.770688742E-1
8.906122973E0,-1.244267747E-1,9.934999466E0,1.866401732E-1
8.915808806E0,-1.244267747E-1,9.930213928E0,1.866401732E-1
8.925495317E0,-1.196411327E-1,9.930213928E0,1.866401732E-1
8.935181619E0,-1.292124242E-1,9.930213928E0,1.866401732E-1
8.944867661E0,-1.244267747E-1,9.920642853E0,1.914258152E-1
8.954553390E0,-1.148554832E-1,9.920642853E0,1.866401732E-1
8.964238494E0,-1.244267747E-1,9.925428391E0,1.722832322E-1
8.973922609E0,-1.292124242E-1,9.920642853E0,1.866401732E-1
8.983608494E0,-1.244267747E-1,9.915857315E0,1.866401732E-1
8.993294744E0,-1.339980662E-1,9.920642853E0,1.914258152E-1
9.002979327E0,-1.196411327E-1,9.934999466E0,1.770688742E-1
9.012665265E0,-1.292124242E-1,9.925428391E0,1.866401732E-1
9.022350994E0,-1.244267747E-1,9.930213928E0,1.866401732E-1
9.032034796E0,-1.244267747E-1,9.930213928E0,1.818545163E-1
9.041719952E0,-1.387837082E-1,9.934999466E0,1.914258152E-1
9.051404327E0,-1.196411327E-1,9.925428391E0,1.866401732E-1
9.061088129E0,-1.339980662E-1,9.925428391E0,1.818545163E-1
9.070773806E0,-1.148554832E-1,9.925428391E0,1.818545163E-1
9.080459484E0,-1.148554832E-1,9.920642853E0,1.818545163E-1
9.090143598E0,-1.244267747E-1,9.934999466E0,1.866401732E-1
9.099827713E0,-1.244267747E-1,9.939785004E0,1.866401732E-1
9.109512244E0,-1.196411327E-1,9.939785004E0,1.818545163E-1
9.119196984E0,-1.100698411E-1,9.915857315E0,1.866401732E-1
9.128884067E0,-1.244267747E-1,9.939785004E0,1.914258152E-1
9.138569640E0,-1.339980662E-1,9.944570541E0,1.818545163E-1
9.148255838E0,-1.052841991E-1,9.939785004E0,1.722832322E-1
9.157941984E0,-1.387837082E-1,9.925428391E0,1.579262912E-1
9.167629015E0,-1.339980662E-1,9.925428391E0,1.770688742E-1
9.177315577E0,-1.148554832E-1,9.920642853E0,1.770688742E-1
9.187001306E0,-1.196411327E-1,9.939785004E0,1.866401732E-1
9.196686046E0,-1.244267747E-1,9.920642853E0,1.866401732E-1
9.206371723E0,-1.292124242E-1,9.930213928E0,1.770688742E-1
9.216055265E0,-1.292124242E-1,9.920642853E0,1.914258152E-1
9.225740473E0,-1.339980662E-1,9.930213928E0,1.770688742E-1
9.235424744E0,-1.244267747E-1,9.934999466E0,1.722832322E-1
9.245109848E0,-1.148554832E-1,9.925428391E0,1.914258152E-1
9.254795942E0,-1.292124242E-1,9.925428391E0,1.627119333E-1
9.264481775E0,-1.100698411E-1,9.915857315E0,1.866401732E-1
9.274168546E0,-1.244267747E-1,9.906285286E0,1.914258152E-1
9.283854171E0,-1.196411327E-1,9.925428391E0,1.722832322E-1
9.293539692E0,-1.435693651E-1,9.944570541E0,1.818545163E-1
9.303226827E0,-1.292124242E-1,9.934999466E0,1.818545163E-1
9.312912192E0,-1.292124242E-1,9.930213928E0,1.866401732E-1
9.322597817E0,-1.244267747E-1,9.930213928E0,1.770688742E-1
9.332284484E0,-1.435693651E-1,9.925428391E0,1.818545163E-1
9.341969327E0,-1.292124242E-1,9.920642853E0,1.818545163E-1
9.351653442E0,-1.196411327E-1,9.939785004E0,1.770688742E-1
9.361339223E0,-1.196411327E-1,9.934999466E0,1.674975902E-1
9.371025786E0,-1.244267747E-1,9.925428391E0,1.914258152E-1
9.380712504E0,-1.196411327E-1,9.925428391E0,1.866401732E-1
9.390400161E0,-1.292124242E-1,9.934999466E0,1.866401732E-1
9.400085213E0,-1.292124242E-1,9.930213928E0,1.674975902E-1
9.409771254E0,-1.244267747E-1,9.925428391E0,1.818545163E-1
9.419456254E0,-1.339980662E-1,9.925428391E0,1.770688742E-1
9.429142504E0,-1.244267747E-1,9.939785004E0,1.770688742E-1
9.438828650E0,-1.244267747E-1,9.930213928E0,1.531406492E-1
9.448514484E0,-1.292124242E-1,9.925428391E0,1.818545163E-1
9.458200109E0,-1.100698411E-1,9.920642853E0,1.818545163E-1
9.467885994E0,-1.339980662E-1,9.934999466E0,1.818545163E-1
9.477571879E0,-1.196411327E-1,9.920642853E0,1.674975902E-1
9.487256984E0,-1.339980662E-1,9.939785004E0,1.722832322E-1
9.496942661E0,-1.148554832E-1,9.930213928E0,1.770688742E-1
9.506628129E0,-1.148554832E-1,9.930213928E0,1.674975902E-1
9.516313546E0,-1.196411327E-1,9.930213928E0,1.866401732E-1
9.525999484E0,-1.339980662E-1,9.934999466E0,1.818545163E-1
9.535685004E0,-1.531406492E-1,9.934999466E0,1.579262912E-1
9.545370473E0,-1.148554832E-1,9.920642853E0,1.627119333E-1
9.555056775E0,-1.148554832E-1,9.925428391E0,1.722832322E-1
9.564741411E0,-1.148554832E-1,9.934999466E0,1.962114573E-1
9.574426098E0,-1.244267747E-1,9.925428391E0,1.818545163E-1
9.584111411E0,-1.148554832E-1,9.934999466E0,1.962114573E-1
9.593796359E0,-1.148554832E-1,9.944570541E0,1.818545163E-1
9.603482348E0,-1.339980662E-1,9.915857315E0,2.009970993E-1
9.613168234E0,-1.196411327E-1,9.925428391E0,1.770688742E-1
9.622854796E0,-1.292124242E-1,9.920642853E0,1.866401732E-1
9.632538911E0,-1.196411327E-1,9.930213928E0,1.866401732E-1
9.642223442E0,-1.339980662E-1,9.939785004E0,1.914258152E-1
9.651909588E0,-1.244267747E-1,9.925428391E0,1.770688742E-1
9.661595786E0,-1.244267747E-1,9.925428391E0,1.818545163E-1
9.671281775E0,-1.100698411E-1,9.925428391E0,1.962114573E-1
9.680966254E0,-1.196411327E-1,9.930213928E0,1.962114573E-1
9.690651515E0,-1.387837082E-1,9.925428391E0,1.962114573E-1
9.700337192E0,-1.148554832E-1,9.925428391E0,1.866401732E-1
9.710023390E0,-1.339980662E-1,9.920642853E0,1.818545163E-1
9.719708546E0,-1.148554832E-1,9.930213928E0,1.770688742E-1
9.729393546E0,-1.244267747E-1,9.915857315E0,1.579262912E-1
9.739078598E0,-1.004985496E-1,9.934999466E0,1.627119333E-1
9.748764379E0,-1.052841991E-1,9.939785004E0,1.770688742E-1
9.758449952E0,-1.196411327E-1,9.911071777E0,1.818545163E-1
9.768135838E0,-1.292124242E-1,9.920642853E0,1.914258152E-1
9.777820213E0,-1.148554832E-1,9.934999466E0,1.818545163E-1
9.787506723E0,-1.244267747E-1,9.915857315E0,2.201396823E-1
9.797191567E0,-1.292124242E-1,9.934999466E0,1.722832322E-1
9.806878025E0,-1.196411327E-1,9.930213928E0,1.674975902E-1
9.816562817E0,-1.244267747E-1,9.920642853E0,1.962114573E-1
9.826247556E0,-1.100698411E-1,9.915857315E0,1.244267747E-1
9.835933129E0,-1.244267747E-1,9.930213928E0,1.722832322E-1
9.845618494E0,-1.292124242E-1,9.934999466E0,2.057827413E-1
9.855303338E0,-1.148554832E-1,9.930213928E0,1.770688742E-1
9.864987556E0,-1.339980662E-1,9.925428391E0,1.770688742E-1
9.874672296E0,-1.387837082E-1,9.944570541E0,1.818545163E-1
9.884357192E0,-1.244267747E-1,9.915857315E0,1.770688742E-1
9.894042400E0,-1.196411327E-1,9.944570541E0,1.914258152E-1
9.903727348E0,-1.292124242E-1,9.934999466E0,1.722832322E-1
9.913414223E0,-1.292124242E-1,9.920642853E0,1.914258152E-1
9.923098390E0,-1.292124242E-1,9.944570541E0,2.009970993E-1
9.932783963E0,-1.244267747E-1,9.934999466E0,1.674975902E-1
9.942470161E0,-1.387837082E-1,9.934999466E0,1.914258152E-1
9.952156150E0,-1.292124242E-1,9.930213928E0,1.818545163E-1
9.961841775E0,-1.244267747E-1,9.930213928E0,1.866401732E-1
9.971526879E0,-1.292124242E-1,9.925428391E0,1.722832322E-1
9.981213963E0,-1.148554832E-1,9.920642853E0,1.722832322E-1
9.990898702E0,-1.148554832E-1,9.925428391E0,1.722832322E-1
1.000058381E1,-1.292124242E-1,9.930213928E0,1.722832322E-1
1.001026813E1,-1.148554832E-1,9.930213928E0,1.674975902E-1
1.001995396E1,-1.196411327E-1,9.944570541E0,1.818545163E-1
1.002963870E1,-1.100698411E-1,9.939785004E0,1.914258152E-1
1.003932271E1,-1.292124242E-1,9.934999466E0,1.866401732E-1
1.004900844E1,-1.004985496E-1,9.920642853E0,2.009970993E-1
1.005869313E1,-1.339980662E-1,9.930213928E0,2.009970993E-1
1.006837724E1,-1.148554832E-1,9.925428391E0,1.866401732E-1
1.007806355E1,-1.339980662E-1,9.925428391E0,1.770688742E-1
1.008775006E1,-1.435693651E-1,9.930213928E0,1.914258152E-1
1.009743657E1,-1.339980662E-1,9.911071777E0,1.962114573E-1
1.010712188E1,-1.244267747E-1,9.930213928E0,1.818545163E-1
1.011680745E1,-1.148554832E-1,9.934999466E0,1.722832322E-1
1.012649204E1,-1.196411327E-1,9.939785004E0,1.722832322E-1
1.013617693E1,-1.339980662E-1,9.930213928E0,1.770688742E-1
1.014586250E1,-1.387837082E-1,9.934999466E0,1.962114573E-1
1.015554844E1,-1.244267747E-1,9.939785004E0,1.770688742E-1
1.016523552E1,-1.339980662E-1,9.925428391E0,1.818545163E-1
1.017492094E1,-1.196411327E-1,9.925428391E0,1.818545163E-1
1.018460636E1,-1.196411327E-1,9.934999466E0,1.770688742E-1
1.019429183E1,-1.387837082E-1,9.934999466E0,1.818545163E-1
1.020397599E1,-1.292124242E-1,9.944570541E0,1.818545163E-1
1.021366152E1,-1.387837082E-1,9.925428391E0,1.914258152E-1
1.022334735E1,-1.387837082E-1,9.939785004E0,1.818545163E-1
1.023303230E1,-1.292124242E-1,9.939785004E0,1.722832322E-1
1.024271844E1,-1.339980662E-1,9.920642853E0,1.674975902E-1
1.025240516E1,-1.196411327E-1,9.949356079E0,1.674975902E-1
1.026209068E1,-1.244267747E-1,9.930213928E0,1.627119333E-1
1.027177771E1,-1.292124242E-1,9.930213928E0,1.770688742E-1
1.028146417E1,-1.339980662E-1,9.944570541E0,1.770688742E-1
1.029115136E1,-1.196411327E-1,9.939785004E0,1.722832322E-1
1.030083709E1,-1.244267747E-1,9.944570541E0,1.914258152E-1
1.031052219E1,-1.196411327E-1,9.930213928E0,1.914258152E-1
1.032020907E1,-1.292124242E-1,9.920642853E0,1.770688742E-1
1.032989433E1,-1.435693651E-1,9.925428391E0,1.770688742E-1
1.033958032E1,-1.292124242E-1,9.925428391E0,1.674975902E-1
1.034926573E1,-1.004985496E-1,9.930213928E0,1.722832322E-1
1.035895084E1,-1.244267747E-1,9.934999466E0,1.770688742E-1
1.036863610E1,-1.292124242E-1,9.934999466E0,1.818545163E-1
1.037832209E1,-1.387837082E-1,9.934999466E0,1.722832322E-1
1.038800766E1,-1.196411327E-1,9.934999466E0,1.674975902E-1
1.039769339E1,-1.196411327E-1,9.930213928E0,1.770688742E-1
1.040737834E1,-1.244267747E-1,9.930213928E0,1.818545163E-1
1.041706433E1,-1.244267747E-1,9.939785004E0,1.722832322E-1
1.042675157E1,-1.435693651E-1,9.915857315E0,1.722832322E-1
1.043643881E1,-1.196411327E-1,9.934999466E0,1.674975902E-1
1.044612448E1,-1.292124242E-1,9.920642853E0,1.722832322E-1
1.045580896E1,-1.292124242E-1,9.925428391E0,1.722832322E-1
1.046549521E1,-1.244267747E-1,9.930213928E0,1.818545163E-1
1.047518167E1,-1.244267747E-1,9.944570541E0,1.866401732E-1
1.048486802E1,-1.339980662E-1,9.920642853E0,1.866401732E-1
1.049455422E1,-1.244267747E-1,9.930213928E0,1.770688742E-1
1.050423938E1,-1.148554832E-1,9.939785004E0,1.722832322E-1
1.051392558E1,-1.148554832E-1,9.939785004E0,1.818545163E-1
1.052361193E1,-1.244267747E-1,9.930213928E0,1.818545163E-1
1.053329750E1,-1.292124242E-1,9.930213928E0,1.818545163E-1
1.054298365E1,-1.196411327E-1,9.944570541E0,1.722832322E-1
1.055267006E1,-1.339980662E-1,9.920642853E0,1.818545163E-1
1.056235678E1,-1.196411327E-1,9.930213928E0,1.770688742E-1
1.057204240E1,-1.244267747E-1,9.934999466E0,1.770688742E-1
1.058172823E1,-1.387837082E-1,9.920642853E0,1.962114573E-1
1.059141344E1,-1.148554832E-1,9.925428391E0,1.914258152E-1
1.060110006E1,-1.339980662E-1,9.920642853E0,1.770688742E-1
1.061078537E1,-1.292124242E-1,9.930213928E0,1.770688742E-1
1.062047026E1,-1.196411327E-1,9.949356079E0,1.818545163E-1
1.063015693E1,-1.244267747E-1,9.930213928E0,1.770688742E-1
1.063984282E1,-1.244267747E-1,9.934999466E0,1.770688742E-1
1.064952823E1,-1.244267747E-1,9.920642853E0,1.674975902E-1
1.065921303E1,-1.196411327E-1,9.930213928E0,1.818545163E-1
1.066890027E1,-1.196411327E-1,9.944570541E0,1.818545163E-1
1.067858552E1,-1.292124242E-1,9.934999466E0,1.770688742E-1
1.068827115E1,-1.292124242E-1,9.939785004E0,1.674975902E-1
1.069795735E1,-1.052841991E-1,9.930213928E0,1.818545163E-1
1.070764329E1,-1.196411327E-1,9.934999466E0,1.818545163E-1
1.071732875E1,-1.148554832E-1,9.934999466E0,1.818545163E-1
1.072701480E1,-1.196411327E-1,9.925428391E0,1.770688742E-1
1.073670084E1,-1.292124242E-1,9.939785004E0,1.722832322E-1
1.074638750E1,-1.244267747E-1,9.930213928E0,1.722832322E-1
1.075607454E1,-1.387837082E-1,9.939785004E0,1.818545163E-1
1.076576000E1,-1.100698411E-1,9.934999466E0,1.818545163E-1
1.077544735E1,-1.339980662E-1,9.944570541E0,1.818545163E-1
1.078513349E1,-1.244267747E-1,9.944570541E0,1.770688742E-1
1.079482011E1,-1.196411327E-1,9.934999466E0,1.818545163E-1
1.080450625E1,-1.292124242E-1,9.925428391E0,1.770688742E-1
1.081419256E1,-1.244267747E-1,9.934999466E0,1.818545163E-1
1.082387922E1,-1.292124242E-1,9.911071777E0,1.722832322E-1
1.083356605E1,-1.292124242E-1,9.925428391E0,1.818545163E-1
1.084325178E1,-1.292124242E-1,9.930213928E0,1.818545163E-1
1.085293730E1,-1.196411327E-1,9.930213928E0,1.770688742E-1
1.086262240E1,-1.148554832E-1,9.949356079E0,1.818545163E-1
1.087230886E1,-1.244267747E-1,9.944570541E0,1.770688742E-1
1.088199381E1,-1.244267747E-1,9.925428391E0,1.770688742E-1
1.089167875E1,-1.292124242E-1,9.925428391E0,1.770688742E-1
1.090136381E1,-1.244267747E-1,9.939785004E0,1.818545163E-1
1.091104870E1,-1.196411327E-1,9.934999466E0,1.770688742E-1
1.092073584E1,-1.292124242E-1,9.934999466E0,1.818545163E-1
1.093042339E1,-1.292124242E-1,9.939785004E0,1.770688742E-1
1.094010839E1,-1.292124242E-1,9.920642853E0,1.818545163E-1
1.094979344E1,-1.292124242E-1,9.934999466E0,1.818545163E-1
1.095947954E1,-1.196411327E-1,9.934999466E0,1.770688742E-1
1.096916568E1,-1.244267747E-1,9.939785004E0,1.866401732E-1
1.097885063E1,-1.148554832E-1,9.925428391E0,1.770688742E-1
1.098853605E1,-1.244267747E-1,9.920642853E0,1.818545163E-1
1.099822230E1,-1.196411327E-1,9.925428391E0,1.866401732E-1
1.100790797E1,-1.244267747E-1,9.930213928E0,1.866401732E-1
1.101759334E1,-1.339980662E-1,9.934999466E0,1.770688742E-1
1.102727943E1,-1.339980662E-1,9.930213928E0,1.818545163E-1
1.103696521E1,-1.483550072E-1,9.930213928E0,1.722832322E-1
1.104665042E1,-1.004985496E-1,9.934999466E0,1.818545163E-1
1.105633667E1,-1.339980662E-1,9.915857315E0,1.818545163E-1
1.106602224E1,-1.196411327E-1,9.930213928E0,1.722832322E-1
1.107570782E1,-1.148554832E-1,9.930213928E0,1.770688742E-1
1.108539433E1,-1.148554832E-1,9.925428391E0,1.722832322E-1
1.109507943E1,-1.196411327E-1,9.930213928E0,1.914258152E-1
1.110476485E1,-1.244267747E-1,9.930213928E0,1.770688742E-1
1.111445178E1,-1.196411327E-1,9.915857315E0,1.818545163E-1
1.112413719E1,-1.052841991E-1,9.925428391E0,1.674975902E-1
1.113382256E1,-1.292124242E-1,9.939785004E0,1.722832322E-1
1.114350709E1,-1.244267747E-1,9.934999466E0,1.818545163E-1
1.115319115E1,-1.196411327E-1,9.939785004E0,1.674975902E-1
1.116287709E1,-1.052841991E-1,9.920642853E0,2.009970993E-1
1.117256276E1,-1.292124242E-1,9.934999466E0,1.914258152E-1
1.118224844E1,-1.292124242E-1,9.944570541E0,1.674975902E-1
1.119193433E1,-1.292124242E-1,9.939785004E0,1.674975902E-1
1.120162204E1,-1.387837082E-1,9.934999466E0,1.818545163E-1
1.121130678E1,-1.196411327E-1,9.915857315E0,1.962114573E-1
1.122099230E1,-1.387837082E-1,9.934999466E0,1.818545163E-1
1.123067766E1,-1.244267747E-1,9.925428391E0,1.866401732E-1
1.124036214E1,-1.292124242E-1,9.915857315E0,1.770688742E-1
1.125004818E1,-1.244267747E-1,9.925428391E0,1.914258152E-1
1.125973334E1,-1.196411327E-1,9.925428391E0,1.627119333E-1
1.126941922E1,-1.292124242E-1,9.934999466E0,1.866401732E-1
1.127910485E1,-1.339980662E-1,9.925428391E0,1.722832322E-1
1.128879032E1,-1.196411327E-1,9.925428391E0,1.722832322E-1
1.129847740E1,-1.148554832E-1,9.925428391E0,1.914258152E-1
1.130816214E1,-1.100698411E-1,9.925428391E0,1.866401732E-1
1.131784667E1,-1.196411327E-1,9.930213928E0,1.674975902E-1
1.132753146E1,-1.244267747E-1,9.939785004E0,1.866401732E-1
1.133721667E1,-1.292124242E-1,9.934999466E0,1.818545163E-1
1.134690224E1,-1.339980662E-1,9.920642853E0,1.866401732E-1
1.135658761E1,-1.148554832E-1,9.925428391E0,1.818545163E-1
1.136627428E1,-1.196411327E-1,9.934999466E0,1.962114573E-1
1.137596027E1,-1.244267747E-1,9.925428391E0,1.866401732E-1
1.138564646E1,-1.196411327E-1,9.920642853E0,1.866401732E-1
1.139533245E1,-1.196411327E-1,9.930213928E0,1.770688742E-1
1.140501928E1,-1.244267747E-1,9.920642853E0,1.770688742E-1
1.141470542E1,-1.292124242E-1,9.934999466E0,1.722832322E-1
1.142439089E1,-1.339980662E-1,9.930213928E0,1.770688742E-1
1.143407594E1,-1.244267747E-1,9.934999466E0,1.818545163E-1
1.144376110E1,-1.292124242E-1,9.934999466E0,1.818545163E-1
1.145344589E1,-1.292124242E-1,9.939785004E0,1.914258152E-1
1.146313120E1,-1.339980662E-1,9.930213928E0,1.818545163E-1
1.147281553E1,-1.292124242E-1,9.920642853E0,1.818545163E-1
1.148250198E1,-1.196411327E-1,9.925428391E0,1.722832322E-1
1.149218667E1,-1.148554832E-1,9.930213928E0,1.770688742E-1
1.150187146E1,-1.148554832E-1,9.939785004E0,1.818545163E-1
1.151155620E1,-1.292124242E-1,9.934999466E0,1.818545163E-1
1.152124110E1,-1.339980662E-1,9.930213928E0,1.818545163E-1
1.153092870E1,-1.292124242E-1,9.930213928E0,1.866401732E-1
1.154061407E1,-1.244267747E-1,9.939785004E0,1.818545163E-1
1.155029985E1,-1.292124242E-1,9.939785004E0,1.674975902E-1
1.155998542E1,-1.100698411E-1,9.939785004E0,1.674975902E-1
1.156966974E1,-1.244267747E-1,9.911071777E0,1.770688742E-1
1.157935620E1,-1.148554832E-1,9.934999466E0,1.770688742E-1
